/sm	OFF
/sc	ON
/sd	OFF
/fpo	pd	8.00 6.00
/td	"xy"
4.665476e-001	5.597526e+002
4.674339e-001	5.599524e+002
4.683203e-001	5.601522e+002
4.692067e-001	5.603521e+002
4.700931e-001	5.605519e+002
4.709795e-001	5.607518e+002
4.718659e-001	5.609516e+002
4.727523e-001	5.611514e+002
4.736387e-001	5.613513e+002
4.745251e-001	5.615511e+002
4.754115e-001	5.617510e+002
4.762978e-001	5.619508e+002
4.771842e-001	5.621506e+002
4.780706e-001	5.623505e+002
4.789570e-001	5.625503e+002
4.798434e-001	5.627502e+002
4.807298e-001	5.629500e+002
4.816162e-001	5.631498e+002
4.825026e-001	5.633497e+002
4.833890e-001	5.635495e+002
4.842754e-001	5.637493e+002
4.851618e-001	5.639492e+002
4.860482e-001	5.641490e+002
4.869346e-001	5.643489e+002
4.878210e-001	5.645487e+002
4.887074e-001	5.647485e+002
4.895938e-001	5.649484e+002
4.904803e-001	5.651482e+002
4.913667e-001	5.653481e+002
4.922531e-001	5.655479e+002
4.931395e-001	5.657477e+002
4.940259e-001	5.659476e+002
4.949123e-001	5.661474e+002
4.957988e-001	5.663473e+002
4.966852e-001	5.665471e+002
4.975716e-001	5.667469e+002
4.984581e-001	5.669468e+002
4.993445e-001	5.671466e+002
5.002309e-001	5.673465e+002
5.011174e-001	5.675463e+002
5.020038e-001	5.677461e+002
5.028903e-001	5.679460e+002
5.037767e-001	5.681458e+002
5.046632e-001	5.683457e+002
5.055496e-001	5.685455e+002
5.064361e-001	5.687453e+002
5.073225e-001	5.689452e+002
5.082090e-001	5.691450e+002
5.090955e-001	5.693449e+002
5.099819e-001	5.695447e+002
5.108684e-001	5.697445e+002
5.117549e-001	5.699444e+002
5.126414e-001	5.701442e+002
5.135279e-001	5.703441e+002
5.144144e-001	5.705439e+002
5.153009e-001	5.707437e+002
5.161874e-001	5.709436e+002
5.170739e-001	5.711434e+002
5.179604e-001	5.713433e+002
5.188469e-001	5.715431e+002
5.197334e-001	5.717429e+002
5.206199e-001	5.719428e+002
5.215065e-001	5.721426e+002
5.223930e-001	5.723425e+002
5.232795e-001	5.725423e+002
5.241661e-001	5.727421e+002
5.250526e-001	5.729420e+002
5.259392e-001	5.731418e+002
5.268257e-001	5.733417e+002
5.277123e-001	5.735415e+002
5.285989e-001	5.737413e+002
5.294854e-001	5.739412e+002
5.303720e-001	5.741410e+002
5.312586e-001	5.743409e+002
5.321452e-001	5.745407e+002
5.330318e-001	5.747405e+002
5.339184e-001	5.749404e+002
5.348050e-001	5.751402e+002
5.356916e-001	5.753401e+002
5.365782e-001	5.755399e+002
5.374649e-001	5.757397e+002
5.383515e-001	5.759396e+002
5.392381e-001	5.761394e+002
5.401248e-001	5.763393e+002
5.410115e-001	5.765391e+002
5.418981e-001	5.767389e+002
5.427848e-001	5.769388e+002
5.436715e-001	5.771386e+002
5.445581e-001	5.773385e+002
5.454448e-001	5.775383e+002
5.463315e-001	5.777381e+002
5.472182e-001	5.779380e+002
5.481049e-001	5.781378e+002
5.489917e-001	5.783377e+002
5.498784e-001	5.785375e+002
5.507651e-001	5.787373e+002
5.516519e-001	5.789372e+002
5.525386e-001	5.791370e+002
5.534254e-001	5.793369e+002
5.543121e-001	5.795367e+002
5.551989e-001	5.797365e+002
5.560857e-001	5.799364e+002
5.569725e-001	5.801362e+002
5.578593e-001	5.803361e+002
5.587461e-001	5.805359e+002
5.596329e-001	5.807357e+002
5.605197e-001	5.809356e+002
5.614066e-001	5.811354e+002
5.622934e-001	5.813353e+002
5.631803e-001	5.815351e+002
5.640671e-001	5.817349e+002
5.649540e-001	5.819348e+002
5.658409e-001	5.821346e+002
5.667278e-001	5.823345e+002
5.676147e-001	5.825343e+002
5.685016e-001	5.827341e+002
5.693885e-001	5.829340e+002
5.702754e-001	5.831338e+002
5.711624e-001	5.833337e+002
5.720493e-001	5.835335e+002
5.729363e-001	5.837333e+002
5.738232e-001	5.839332e+002
5.747102e-001	5.841330e+002
5.755972e-001	5.843329e+002
5.764842e-001	5.845327e+002
5.773712e-001	5.847325e+002
5.782583e-001	5.849324e+002
5.791453e-001	5.851322e+002
5.800323e-001	5.853321e+002
5.809194e-001	5.855319e+002
5.818065e-001	5.857317e+002
5.826935e-001	5.859316e+002
5.835806e-001	5.861314e+002
5.844677e-001	5.863313e+002
5.853549e-001	5.865311e+002
5.862420e-001	5.867309e+002
5.871291e-001	5.869308e+002
5.880163e-001	5.871306e+002
5.889034e-001	5.873305e+002
5.897906e-001	5.875303e+002
5.906778e-001	5.877301e+002
5.915650e-001	5.879300e+002
5.924522e-001	5.881298e+002
5.933394e-001	5.883297e+002
5.942267e-001	5.885295e+002
5.951139e-001	5.887293e+002
5.960012e-001	5.889292e+002
5.968885e-001	5.891290e+002
5.977758e-001	5.893289e+002
5.986631e-001	5.895287e+002
5.995504e-001	5.897285e+002
6.004378e-001	5.899284e+002
6.013251e-001	5.901282e+002
6.022125e-001	5.903281e+002
6.030998e-001	5.905279e+002
6.039872e-001	5.907277e+002
6.048746e-001	5.909276e+002
6.057621e-001	5.911274e+002
6.066495e-001	5.913273e+002
6.075370e-001	5.915271e+002
6.084244e-001	5.917269e+002
6.093119e-001	5.919268e+002
6.101994e-001	5.921266e+002
6.110869e-001	5.923265e+002
6.119745e-001	5.925263e+002
6.128620e-001	5.927261e+002
6.137496e-001	5.929260e+002
6.146371e-001	5.931258e+002
6.155247e-001	5.933257e+002
6.164124e-001	5.935255e+002
6.173000e-001	5.937253e+002
6.181876e-001	5.939252e+002
6.190753e-001	5.941250e+002
6.199630e-001	5.943249e+002
6.208507e-001	5.945247e+002
6.217384e-001	5.947245e+002
6.226261e-001	5.949244e+002
6.235139e-001	5.951242e+002
6.244016e-001	5.953241e+002
6.252894e-001	5.955239e+002
6.261772e-001	5.957237e+002
6.270650e-001	5.959236e+002
6.279529e-001	5.961234e+002
6.288408e-001	5.963233e+002
6.297286e-001	5.965231e+002
6.306165e-001	5.967229e+002
6.315044e-001	5.969228e+002
6.323924e-001	5.971226e+002
6.332803e-001	5.973225e+002
6.341683e-001	5.975223e+002
6.350563e-001	5.977221e+002
6.359443e-001	5.979220e+002
6.368324e-001	5.981218e+002
6.377204e-001	5.983217e+002
6.386085e-001	5.985215e+002
6.394966e-001	5.987213e+002
6.403847e-001	5.989212e+002
6.412729e-001	5.991210e+002
6.421610e-001	5.993209e+002
6.430492e-001	5.995207e+002
6.439374e-001	5.997205e+002
6.448257e-001	5.999204e+002
6.457139e-001	6.001202e+002
6.466022e-001	6.003201e+002
6.474905e-001	6.005199e+002
6.483788e-001	6.007197e+002
6.492671e-001	6.009196e+002
6.501555e-001	6.011194e+002
6.510439e-001	6.013193e+002
6.519323e-001	6.015191e+002
6.528208e-001	6.017189e+002
6.537092e-001	6.019188e+002
6.545977e-001	6.021186e+002
6.554862e-001	6.023185e+002
6.563748e-001	6.025183e+002
6.572633e-001	6.027181e+002
6.581519e-001	6.029180e+002
6.590405e-001	6.031178e+002
6.599292e-001	6.033177e+002
6.608178e-001	6.035175e+002
6.617065e-001	6.037173e+002
6.625952e-001	6.039172e+002
6.634840e-001	6.041170e+002
6.643727e-001	6.043169e+002
6.652615e-001	6.045167e+002
6.661504e-001	6.047165e+002
6.670392e-001	6.049164e+002
6.679281e-001	6.051162e+002
6.688170e-001	6.053161e+002
6.697059e-001	6.055159e+002
6.705949e-001	6.057157e+002
6.714839e-001	6.059156e+002
6.723729e-001	6.061154e+002
6.732620e-001	6.063153e+002
6.741511e-001	6.065151e+002
6.750402e-001	6.067149e+002
6.759293e-001	6.069148e+002
6.768185e-001	6.071146e+002
6.777077e-001	6.073145e+002
6.785969e-001	6.075143e+002
6.794862e-001	6.077141e+002
6.803755e-001	6.079140e+002
6.812648e-001	6.081138e+002
6.821542e-001	6.083137e+002
6.830436e-001	6.085135e+002
6.839330e-001	6.087133e+002
6.848225e-001	6.089132e+002
6.857120e-001	6.091130e+002
6.866015e-001	6.093129e+002
6.874911e-001	6.095127e+002
6.883807e-001	6.097125e+002
6.892703e-001	6.099124e+002
6.901600e-001	6.101122e+002
6.910497e-001	6.103121e+002
6.919394e-001	6.105119e+002
6.928292e-001	6.107117e+002
6.937190e-001	6.109116e+002
6.946089e-001	6.111114e+002
6.954987e-001	6.113113e+002
6.963887e-001	6.115111e+002
6.972786e-001	6.117109e+002
6.981686e-001	6.119108e+002
6.990587e-001	6.121106e+002
6.999488e-001	6.123105e+002
7.008389e-001	6.125103e+002
7.017290e-001	6.127101e+002
7.026192e-001	6.129100e+002
7.035095e-001	6.131098e+002
7.043997e-001	6.133097e+002
7.052901e-001	6.135095e+002
7.061804e-001	6.137093e+002
7.070708e-001	6.139092e+002
7.079613e-001	6.141090e+002
7.088518e-001	6.143089e+002
7.097423e-001	6.145087e+002
7.106329e-001	6.147085e+002
7.115235e-001	6.149084e+002
7.124142e-001	6.151082e+002
7.133049e-001	6.153081e+002
7.141956e-001	6.155079e+002
7.150864e-001	6.157077e+002
7.159773e-001	6.159076e+002
7.168682e-001	6.161074e+002
7.177591e-001	6.163073e+002
7.186501e-001	6.165071e+002
7.195412e-001	6.167069e+002
7.204323e-001	6.169068e+002
7.213234e-001	6.171066e+002
7.222146e-001	6.173065e+002
7.231058e-001	6.175063e+002
7.239971e-001	6.177061e+002
7.248885e-001	6.179060e+002
7.257799e-001	6.181058e+002
7.266713e-001	6.183057e+002
7.275628e-001	6.185055e+002
7.284544e-001	6.187053e+002
7.293460e-001	6.189052e+002
7.302376e-001	6.191050e+002
7.311293e-001	6.193049e+002
7.320211e-001	6.195047e+002
7.329129e-001	6.197045e+002
7.338048e-001	6.199044e+002
7.346968e-001	6.201042e+002
7.355888e-001	6.203041e+002
7.364808e-001	6.205039e+002
7.373729e-001	6.207037e+002
7.382651e-001	6.209036e+002
7.391574e-001	6.211034e+002
7.400497e-001	6.213033e+002
7.409420e-001	6.215031e+002
7.418345e-001	6.217029e+002
7.427269e-001	6.219028e+002
7.436195e-001	6.221026e+002
7.445121e-001	6.223025e+002
7.454048e-001	6.225023e+002
7.462975e-001	6.227021e+002
7.471904e-001	6.229020e+002
7.480832e-001	6.231018e+002
7.489762e-001	6.233017e+002
7.498692e-001	6.235015e+002
7.507623e-001	6.237013e+002
7.516555e-001	6.239012e+002
7.525487e-001	6.241010e+002
7.534420e-001	6.243009e+002
7.543354e-001	6.245007e+002
7.552288e-001	6.247005e+002
7.561224e-001	6.249004e+002
7.570160e-001	6.251002e+002
7.579097e-001	6.253001e+002
7.588034e-001	6.254999e+002
7.596972e-001	6.256997e+002
7.605912e-001	6.258996e+002
7.614851e-001	6.260994e+002
7.623792e-001	6.262993e+002
7.632734e-001	6.264991e+002
7.641676e-001	6.266989e+002
7.650619e-001	6.268988e+002
7.659563e-001	6.270986e+002
7.668508e-001	6.272985e+002
7.677454e-001	6.274983e+002
7.686401e-001	6.276981e+002
7.695348e-001	6.278980e+002
7.704297e-001	6.280978e+002
7.713246e-001	6.282977e+002
7.722196e-001	6.284975e+002
7.731148e-001	6.286973e+002
7.740100e-001	6.288972e+002
7.749053e-001	6.290970e+002
7.758007e-001	6.292969e+002
7.766962e-001	6.294967e+002
7.775918e-001	6.296965e+002
7.784875e-001	6.298964e+002
7.793833e-001	6.300962e+002
7.802792e-001	6.302961e+002
7.811752e-001	6.304959e+002
7.820713e-001	6.306957e+002
7.829676e-001	6.308956e+002
7.838639e-001	6.310954e+002
7.847603e-001	6.312953e+002
7.856569e-001	6.314951e+002
7.865536e-001	6.316949e+002
7.874503e-001	6.318948e+002
7.883472e-001	6.320946e+002
7.892442e-001	6.322945e+002
7.901414e-001	6.324943e+002
7.910386e-001	6.326941e+002
7.919360e-001	6.328940e+002
7.928334e-001	6.330938e+002
7.937311e-001	6.332937e+002
7.946288e-001	6.334935e+002
7.955267e-001	6.336933e+002
7.964247e-001	6.338932e+002
7.973228e-001	6.340930e+002
7.982210e-001	6.342929e+002
7.991194e-001	6.344927e+002
8.000180e-001	6.346925e+002
8.009166e-001	6.348924e+002
8.018154e-001	6.350922e+002
8.027144e-001	6.352921e+002
8.036135e-001	6.354919e+002
8.045127e-001	6.356917e+002
8.054121e-001	6.358916e+002
8.063116e-001	6.360914e+002
8.072113e-001	6.362913e+002
8.081112e-001	6.364911e+002
8.090112e-001	6.366909e+002
8.099113e-001	6.368908e+002
8.108117e-001	6.370906e+002
8.117121e-001	6.372905e+002
8.126128e-001	6.374903e+002
8.135136e-001	6.376901e+002
8.144146e-001	6.378900e+002
8.153158e-001	6.380898e+002
8.162171e-001	6.382897e+002
8.171186e-001	6.384895e+002
8.180203e-001	6.386893e+002
8.189222e-001	6.388892e+002
8.198243e-001	6.390890e+002
8.207265e-001	6.392889e+002
8.216290e-001	6.394887e+002
8.225316e-001	6.396885e+002
8.234344e-001	6.398884e+002
8.243375e-001	6.400882e+002
8.252407e-001	6.402881e+002
8.261442e-001	6.404879e+002
8.270479e-001	6.406877e+002
8.279517e-001	6.408876e+002
8.288558e-001	6.410874e+002
8.297602e-001	6.412873e+002
8.306647e-001	6.414871e+002
8.315695e-001	6.416869e+002
8.324745e-001	6.418868e+002
8.333797e-001	6.420866e+002
8.342852e-001	6.422865e+002
8.351909e-001	6.424863e+002
8.360969e-001	6.426861e+002
8.370031e-001	6.428860e+002
8.379096e-001	6.430858e+002
8.388163e-001	6.432857e+002
8.397233e-001	6.434855e+002
8.406306e-001	6.436853e+002
8.415382e-001	6.438852e+002
8.424460e-001	6.440850e+002
8.433541e-001	6.442849e+002
8.442625e-001	6.444847e+002
8.451712e-001	6.446845e+002
8.460802e-001	6.448844e+002
8.469895e-001	6.450842e+002
8.478991e-001	6.452841e+002
8.488090e-001	6.454839e+002
8.497192e-001	6.456837e+002
8.506298e-001	6.458836e+002
8.515407e-001	6.460834e+002
8.524520e-001	6.462833e+002
8.533635e-001	6.464831e+002
8.542755e-001	6.466829e+002
8.551878e-001	6.468828e+002
8.561004e-001	6.470826e+002
8.570135e-001	6.472825e+002
8.579269e-001	6.474823e+002
8.588407e-001	6.476821e+002
8.597549e-001	6.478820e+002
8.606695e-001	6.480818e+002
8.615845e-001	6.482817e+002
8.624999e-001	6.484815e+002
8.634158e-001	6.486813e+002
8.643321e-001	6.488812e+002
8.652488e-001	6.490810e+002
8.661660e-001	6.492809e+002
8.670836e-001	6.494807e+002
8.680018e-001	6.496805e+002
8.689204e-001	6.498804e+002
8.698395e-001	6.500802e+002
8.707591e-001	6.502801e+002
8.716792e-001	6.504799e+002
8.725998e-001	6.506797e+002
8.735210e-001	6.508796e+002
8.744427e-001	6.510794e+002
8.753650e-001	6.512793e+002
8.762879e-001	6.514791e+002
8.772113e-001	6.516789e+002
8.781354e-001	6.518788e+002
8.790601e-001	6.520786e+002
8.799854e-001	6.522785e+002
8.809113e-001	6.524783e+002
8.818379e-001	6.526781e+002
8.827651e-001	6.528780e+002
8.836931e-001	6.530778e+002
8.846218e-001	6.532777e+002
8.855511e-001	6.534775e+002
8.864813e-001	6.536773e+002
8.874121e-001	6.538772e+002
8.883438e-001	6.540770e+002
8.892763e-001	6.542769e+002
8.902095e-001	6.544767e+002
8.911436e-001	6.546765e+002
8.920786e-001	6.548764e+002
8.930145e-001	6.550762e+002
8.939512e-001	6.552761e+002
8.948889e-001	6.554759e+002
8.958276e-001	6.556757e+002
8.967672e-001	6.558756e+002
8.977079e-001	6.560754e+002
8.986496e-001	6.562753e+002
8.995923e-001	6.564751e+002
9.005362e-001	6.566749e+002
9.014811e-001	6.568748e+002
9.024273e-001	6.570746e+002
9.033746e-001	6.572745e+002
9.043232e-001	6.574743e+002
9.052730e-001	6.576741e+002
9.062241e-001	6.578740e+002
9.071766e-001	6.580738e+002
9.081305e-001	6.582737e+002
9.090858e-001	6.584735e+002
9.100426e-001	6.586733e+002
9.110009e-001	6.588732e+002
9.119608e-001	6.590730e+002
9.129223e-001	6.592729e+002
9.138855e-001	6.594727e+002
9.148504e-001	6.596725e+002
9.158172e-001	6.598724e+002
9.167857e-001	6.600722e+002
9.177563e-001	6.602721e+002
9.187288e-001	6.604719e+002
9.197034e-001	6.606717e+002
9.206801e-001	6.608716e+002
9.216591e-001	6.610714e+002
9.226403e-001	6.612713e+002
9.236240e-001	6.614711e+002
9.246102e-001	6.616709e+002
9.255989e-001	6.618708e+002
9.265904e-001	6.620706e+002
9.275846e-001	6.622705e+002
9.285818e-001	6.624703e+002
9.295820e-001	6.626701e+002
9.305854e-001	6.628700e+002
9.315922e-001	6.630698e+002
9.326024e-001	6.632697e+002
9.336162e-001	6.634695e+002
9.346338e-001	6.636693e+002
9.356554e-001	6.638692e+002
9.366812e-001	6.640690e+002
9.377113e-001	6.642689e+002
9.387461e-001	6.644687e+002
9.397857e-001	6.646685e+002
9.408303e-001	6.648684e+002
9.418804e-001	6.650682e+002
9.429360e-001	6.652681e+002
9.439977e-001	6.654679e+002
9.450657e-001	6.656677e+002
9.461404e-001	6.658676e+002
9.472222e-001	6.660674e+002
9.483115e-001	6.662673e+002
9.494089e-001	6.664671e+002
9.505149e-001	6.666669e+002
9.516301e-001	6.668668e+002
9.527550e-001	6.670666e+002
9.538905e-001	6.672665e+002
9.550374e-001	6.674663e+002
9.561964e-001	6.676661e+002
9.573687e-001	6.678660e+002
9.585553e-001	6.680658e+002
9.597576e-001	6.682657e+002
9.609768e-001	6.684655e+002
9.622148e-001	6.686653e+002
9.634735e-001	6.688652e+002
9.647549e-001	6.690650e+002
9.660617e-001	6.692649e+002
9.673970e-001	6.694647e+002
9.687643e-001	6.696645e+002
9.701682e-001	6.698644e+002
9.716141e-001	6.700642e+002
9.731086e-001	6.702641e+002
9.746604e-001	6.704639e+002
9.762808e-001	6.706637e+002
9.779849e-001	6.708636e+002
9.797938e-001	6.710634e+002
9.817388e-001	6.712633e+002
9.838688e-001	6.714631e+002
9.862698e-001	6.716629e+002
9.891197e-001	6.718628e+002
9.929430e-001	6.720626e+002
9.926849e-001	6.894487e+002
9.889464e-001	6.896485e+002
9.861286e-001	6.898484e+002
9.837456e-001	6.900482e+002
9.816272e-001	6.902480e+002
9.796906e-001	6.904479e+002
9.778880e-001	6.906477e+002
9.761888e-001	6.908476e+002
9.745723e-001	6.910474e+002
9.730238e-001	6.912472e+002
9.715320e-001	6.914471e+002
9.700884e-001	6.916469e+002
9.686865e-001	6.918468e+002
9.673209e-001	6.920466e+002
9.659871e-001	6.922464e+002
9.646816e-001	6.924463e+002
9.634013e-001	6.926461e+002
9.621438e-001	6.928460e+002
9.609067e-001	6.930458e+002
9.596882e-001	6.932456e+002
9.584867e-001	6.934455e+002
9.573007e-001	6.936453e+002
9.561291e-001	6.938452e+002
9.549705e-001	6.940450e+002
9.538242e-001	6.942448e+002
9.526891e-001	6.944447e+002
9.515645e-001	6.946445e+002
9.504497e-001	6.948444e+002
9.493441e-001	6.950442e+002
9.482470e-001	6.952440e+002
9.471579e-001	6.954439e+002
9.460763e-001	6.956437e+002
9.450018e-001	6.958436e+002
9.439340e-001	6.960434e+002
9.428725e-001	6.962432e+002
9.418169e-001	6.964431e+002
9.407670e-001	6.966429e+002
9.397224e-001	6.968428e+002
9.386829e-001	6.970426e+002
9.376483e-001	6.972424e+002
9.366182e-001	6.974423e+002
9.355924e-001	6.976421e+002
9.345708e-001	6.978420e+002
9.335532e-001	6.980418e+002
9.325394e-001	6.982416e+002
9.315292e-001	6.984415e+002
9.305224e-001	6.986413e+002
9.295190e-001	6.988412e+002
9.285187e-001	6.990410e+002
9.275215e-001	6.992408e+002
9.265272e-001	6.994407e+002
9.255356e-001	6.996405e+002
9.245468e-001	6.998404e+002
9.235606e-001	7.000402e+002
9.225768e-001	7.002400e+002
9.215954e-001	7.004399e+002
9.206164e-001	7.006397e+002
9.196395e-001	7.008396e+002
9.186648e-001	7.010394e+002
9.176922e-001	7.012392e+002
9.167215e-001	7.014391e+002
9.157528e-001	7.016389e+002
9.147859e-001	7.018388e+002
9.138208e-001	7.020386e+002
9.128575e-001	7.022384e+002
9.118958e-001	7.024383e+002
9.109357e-001	7.026381e+002
9.099772e-001	7.028380e+002
9.090203e-001	7.030378e+002
9.080648e-001	7.032376e+002
9.071107e-001	7.034375e+002
9.061580e-001	7.036373e+002
9.052067e-001	7.038372e+002
9.042567e-001	7.040370e+002
9.033079e-001	7.042368e+002
9.023604e-001	7.044367e+002
9.014140e-001	7.046365e+002
9.004688e-001	7.048364e+002
8.995247e-001	7.050362e+002
8.985818e-001	7.052360e+002
8.976398e-001	7.054359e+002
8.966990e-001	7.056357e+002
8.957591e-001	7.058356e+002
8.948202e-001	7.060354e+002
8.938822e-001	7.062352e+002
8.929452e-001	7.064351e+002
8.920091e-001	7.066349e+002
8.910739e-001	7.068348e+002
8.901395e-001	7.070346e+002
8.892059e-001	7.072344e+002
8.882732e-001	7.074343e+002
8.873413e-001	7.076341e+002
8.864101e-001	7.078340e+002
8.854797e-001	7.080338e+002
8.845500e-001	7.082336e+002
8.836211e-001	7.084335e+002
8.826929e-001	7.086333e+002
8.817653e-001	7.088332e+002
8.808384e-001	7.090330e+002
8.799122e-001	7.092328e+002
8.789866e-001	7.094327e+002
8.780616e-001	7.096325e+002
8.771372e-001	7.098324e+002
8.762135e-001	7.100322e+002
8.752903e-001	7.102320e+002
8.743677e-001	7.104319e+002
8.734456e-001	7.106317e+002
8.725241e-001	7.108316e+002
8.716031e-001	7.110314e+002
8.706827e-001	7.112312e+002
8.697627e-001	7.114311e+002
8.688433e-001	7.116309e+002
8.679244e-001	7.118308e+002
8.670059e-001	7.120306e+002
8.660879e-001	7.122304e+002
8.651703e-001	7.124303e+002
8.642532e-001	7.126301e+002
8.633366e-001	7.128300e+002
8.624204e-001	7.130298e+002
8.615046e-001	7.132296e+002
8.605892e-001	7.134295e+002
8.596742e-001	7.136293e+002
8.587597e-001	7.138292e+002
8.578455e-001	7.140290e+002
8.569317e-001	7.142288e+002
8.560183e-001	7.144287e+002
8.551052e-001	7.146285e+002
8.541925e-001	7.148284e+002
8.532802e-001	7.150282e+002
8.523682e-001	7.152280e+002
8.514566e-001	7.154279e+002
8.505453e-001	7.156277e+002
8.496343e-001	7.158276e+002
8.487236e-001	7.160274e+002
8.478133e-001	7.162272e+002
8.469033e-001	7.164271e+002
8.459936e-001	7.166269e+002
8.450842e-001	7.168268e+002
8.441750e-001	7.170266e+002
8.432662e-001	7.172264e+002
8.423577e-001	7.174263e+002
8.414494e-001	7.176261e+002
8.405414e-001	7.178260e+002
8.396337e-001	7.180258e+002
8.387263e-001	7.182256e+002
8.378191e-001	7.184255e+002
8.369122e-001	7.186253e+002
8.360055e-001	7.188252e+002
8.350991e-001	7.190250e+002
8.341929e-001	7.192248e+002
8.332869e-001	7.194247e+002
8.323812e-001	7.196245e+002
8.314758e-001	7.198244e+002
8.305705e-001	7.200242e+002
8.296655e-001	7.202240e+002
8.287607e-001	7.204239e+002
8.278561e-001	7.206237e+002
8.269518e-001	7.208236e+002
8.260476e-001	7.210234e+002
8.251437e-001	7.212232e+002
8.242399e-001	7.214231e+002
8.233364e-001	7.216229e+002
8.224331e-001	7.218228e+002
8.215299e-001	7.220226e+002
8.206270e-001	7.222224e+002
8.197242e-001	7.224223e+002
8.188216e-001	7.226221e+002
8.179192e-001	7.228220e+002
8.170170e-001	7.230218e+002
8.161150e-001	7.232216e+002
8.152131e-001	7.234215e+002
8.143114e-001	7.236213e+002
8.134099e-001	7.238212e+002
8.125086e-001	7.240210e+002
8.116074e-001	7.242208e+002
8.107064e-001	7.244207e+002
8.098055e-001	7.246205e+002
8.089048e-001	7.248204e+002
8.080043e-001	7.250202e+002
8.071039e-001	7.252200e+002
8.062036e-001	7.254199e+002
8.053036e-001	7.256197e+002
8.044036e-001	7.258196e+002
8.035038e-001	7.260194e+002
8.026042e-001	7.262192e+002
8.017046e-001	7.264191e+002
8.008053e-001	7.266189e+002
7.999060e-001	7.268188e+002
7.990069e-001	7.270186e+002
7.981079e-001	7.272184e+002
7.972091e-001	7.274183e+002
7.963104e-001	7.276181e+002
7.954118e-001	7.278180e+002
7.945133e-001	7.280178e+002
7.936150e-001	7.282176e+002
7.927168e-001	7.284175e+002
7.918187e-001	7.286173e+002
7.909207e-001	7.288172e+002
7.900229e-001	7.290170e+002
7.891252e-001	7.292168e+002
7.882275e-001	7.294167e+002
7.873300e-001	7.296165e+002
7.864326e-001	7.298164e+002
7.855354e-001	7.300162e+002
7.846382e-001	7.302160e+002
7.837411e-001	7.304159e+002
7.828441e-001	7.306157e+002
7.819473e-001	7.308156e+002
7.810505e-001	7.310154e+002
7.801539e-001	7.312152e+002
7.792573e-001	7.314151e+002
7.783609e-001	7.316149e+002
7.774645e-001	7.318148e+002
7.765683e-001	7.320146e+002
7.756721e-001	7.322144e+002
7.747760e-001	7.324143e+002
7.738800e-001	7.326141e+002
7.729842e-001	7.328140e+002
7.720884e-001	7.330138e+002
7.711927e-001	7.332136e+002
7.702970e-001	7.334135e+002
7.694015e-001	7.336133e+002
7.685061e-001	7.338132e+002
7.676107e-001	7.340130e+002
7.667155e-001	7.342128e+002
7.658203e-001	7.344127e+002
7.649252e-001	7.346125e+002
7.640301e-001	7.348124e+002
7.631352e-001	7.350122e+002
7.622403e-001	7.352120e+002
7.613455e-001	7.354119e+002
7.604508e-001	7.356117e+002
7.595562e-001	7.358116e+002
7.586616e-001	7.360114e+002
7.577672e-001	7.362112e+002
7.568728e-001	7.364111e+002
7.559784e-001	7.366109e+002
7.550842e-001	7.368108e+002
7.541900e-001	7.370106e+002
7.532958e-001	7.372104e+002
7.524018e-001	7.374103e+002
7.515078e-001	7.376101e+002
7.506139e-001	7.378100e+002
7.497200e-001	7.380098e+002
7.488263e-001	7.382096e+002
7.479325e-001	7.384095e+002
7.470389e-001	7.386093e+002
7.461453e-001	7.388092e+002
7.452518e-001	7.390090e+002
7.443583e-001	7.392088e+002
7.434649e-001	7.394087e+002
7.425716e-001	7.396085e+002
7.416783e-001	7.398084e+002
7.407851e-001	7.400082e+002
7.398919e-001	7.402080e+002
7.389988e-001	7.404079e+002
7.381058e-001	7.406077e+002
7.372128e-001	7.408076e+002
7.363198e-001	7.410074e+002
7.354270e-001	7.412072e+002
7.345342e-001	7.414071e+002
7.336414e-001	7.416069e+002
7.327487e-001	7.418068e+002
7.318560e-001	7.420066e+002
7.309634e-001	7.422064e+002
7.300709e-001	7.424063e+002
7.291784e-001	7.426061e+002
7.282859e-001	7.428060e+002
7.273935e-001	7.430058e+002
7.265011e-001	7.432056e+002
7.256088e-001	7.434055e+002
7.247166e-001	7.436053e+002
7.238244e-001	7.438052e+002
7.229322e-001	7.440050e+002
7.220401e-001	7.442048e+002
7.211481e-001	7.444047e+002
7.202560e-001	7.446045e+002
7.193641e-001	7.448044e+002
7.184721e-001	7.450042e+002
7.175803e-001	7.452040e+002
7.166884e-001	7.454039e+002
7.157966e-001	7.456037e+002
7.149049e-001	7.458036e+002
7.140132e-001	7.460034e+002
7.131215e-001	7.462032e+002
7.122299e-001	7.464031e+002
7.113383e-001	7.466029e+002
7.104467e-001	7.468028e+002
7.095552e-001	7.470026e+002
7.086638e-001	7.472024e+002
7.077723e-001	7.474023e+002
7.068810e-001	7.476021e+002
7.059896e-001	7.478020e+002
7.050983e-001	7.480018e+002
7.042070e-001	7.482016e+002
7.033158e-001	7.484015e+002
7.024246e-001	7.486013e+002
7.015334e-001	7.488012e+002
7.006423e-001	7.490010e+002
6.997512e-001	7.492008e+002
6.988602e-001	7.494007e+002
6.979691e-001	7.496005e+002
6.970782e-001	7.498004e+002
6.961872e-001	7.500002e+002
6.952963e-001	7.502000e+002
6.944054e-001	7.503999e+002
6.935146e-001	7.505997e+002
6.926237e-001	7.507996e+002
6.917330e-001	7.509994e+002
